"","Date","MeanR","StdR","Code"
"2145",2020-04-27,0.963097536694865,0.0380289201221427,"CU"
"2146",2020-04-28,0.977188571664569,0.0383016708141836,"CU"
"2147",2020-04-29,0.957400665468332,0.0376170687529057,"CU"
"2148",2020-04-30,0.944224293557675,0.0375475047585143,"CU"
"2149",2020-05-01,0.916347112987266,0.0373275391761201,"CU"
"2150",2020-05-02,0.945791763459865,0.0377644344040057,"CU"
"2151",2020-05-03,0.942274624580649,0.0381552439827704,"CU"
"2152",2020-05-04,0.901717438536901,0.037574803220894,"CU"
"2153",2020-05-05,0.863839518118184,0.0367869165936836,"CU"
"2154",2020-05-06,0.828143738957397,0.036650226478841,"CU"
"2155",2020-05-07,0.818320429713107,0.0373312187305687,"CU"
"2156",2020-05-08,0.780677769320474,0.0369656472638515,"CU"
"2157",2020-05-09,0.741475641884743,0.0364100769034804,"CU"
"2158",2020-05-10,0.738435965962011,0.0372703634299599,"CU"
"2159",2020-05-11,0.769014570103735,0.0394495128993333,"CU"
"2160",2020-05-12,0.75080551975686,0.0395820167453569,"CU"
"2161",2020-05-13,0.735595699061367,0.0403454713418611,"CU"
"2162",2020-05-14,0.739845425660344,0.041380111453133,"CU"
"2163",2020-05-15,0.715521305788505,0.0420820257460982,"CU"
"2164",2020-05-16,0.623367166514403,0.0402364451035,"CU"
"2165",2020-05-17,0.590066537832501,0.0400687412204573,"CU"
"2166",2020-05-18,0.605506695076128,0.0424279803411087,"CU"
"2167",2020-05-19,0.619883996589982,0.0447524708318547,"CU"
"2168",2020-05-20,0.652049358039882,0.0480007443868456,"CU"
"2169",2020-05-21,0.634635997445609,0.0493645820496753,"CU"
"2170",2020-05-22,0.663803013440354,0.052126453332739,"CU"
"2171",2020-05-23,0.716050632680447,0.0561035389198883,"CU"
"2172",2020-05-24,0.748891417150945,0.0583504357963762,"CU"
"2173",2020-05-25,0.738837438234431,0.0595006144369029,"CU"
"2174",2020-04-03,1.1516351197918,0.471644886064788,"CV"
"2175",2020-04-04,0.941461374351574,0.425058305511228,"CV"
"2176",2020-04-05,0.957322846148216,0.428527578403716,"CV"
"2177",2020-04-06,0.994062267985792,0.445730999850176,"CV"
"2178",2020-04-07,1.02541149879878,0.462391576949917,"CV"
"2179",2020-04-08,0.849051085099443,0.421593502532704,"CV"
"2180",2020-04-09,0.892623797056517,0.445524417372917,"CV"
"2181",2020-04-10,0.712972683903306,0.410877966580654,"CV"
"2182",2020-04-11,1.02623469466321,0.510006120883641,"CV"
"2183",2020-04-12,0.815867420966201,0.473501231797995,"CV"
"2184",2020-04-13,1.44958955770179,0.654236946478449,"CV"
"2185",2020-04-14,1.76867329628728,0.730874771168176,"CV"
"2186",2020-04-15,14.2167013236755,1.97745768791327,"CV"
"2187",2020-04-16,6.60027640209829,1.03909603324024,"CV"
"2188",2020-04-17,3.3987208575426,0.518928337177056,"CV"
"2189",2020-04-18,2.35673880562672,0.344194715984734,"CV"
"2190",2020-04-19,1.95560331141296,0.273008191703007,"CV"
"2191",2020-04-20,1.8361986171077,0.239198211784993,"CV"
"2192",2020-04-21,1.63202667387455,0.213821952231143,"CV"
"2193",2020-04-22,1.57705238762282,0.196220225337064,"CV"
"2194",2020-04-23,1.63292262519793,0.191420794031438,"CV"
"2195",2020-04-24,1.60170159100221,0.1790084343441,"CV"
"2196",2020-04-25,1.47958318278137,0.164129672976181,"CV"
"2197",2020-04-26,1.62233680016359,0.164390901669952,"CV"
"2198",2020-04-27,1.50400244663225,0.150802096694777,"CV"
"2199",2020-04-28,1.43376460686251,0.143467514661827,"CV"
"2200",2020-04-29,0.757254967173266,0.0989584987647183,"CV"
"2201",2020-04-30,0.834980571496637,0.10265874948008,"CV"
"2202",2020-05-01,0.873917233087301,0.107308286354804,"CV"
"2203",2020-05-02,1.28236703037445,0.132576742298953,"CV"
"2204",2020-05-03,1.40929679281367,0.138837727322354,"CV"
"2205",2020-05-04,1.3916574098116,0.133259482554845,"CV"
"2206",2020-05-05,1.42925964096086,0.131074686333286,"CV"
"2207",2020-05-06,1.33683100876438,0.122979135591263,"CV"
"2208",2020-05-07,1.4482488433789,0.125217267800707,"CV"
"2209",2020-05-08,1.41615454416257,0.118477419780828,"CV"
"2210",2020-05-09,1.36091347118199,0.113188553727077,"CV"
"2211",2020-05-10,1.2256112665843,0.104983235460847,"CV"
"2212",2020-05-11,1.2588269296471,0.10300339192361,"CV"
"2213",2020-05-12,1.22497852554727,0.100166972158682,"CV"
"2214",2020-05-13,1.34738819111794,0.101915423256517,"CV"
"2215",2020-05-14,1.42548047596278,0.102637734750994,"CV"
"2216",2020-05-15,1.41018793374629,0.100301208577541,"CV"
"2217",2020-05-16,1.13857175023947,0.0868506752390139,"CV"
"2218",2020-05-17,1.00991159399786,0.0793055277934731,"CV"
"2219",2020-05-18,0.933702306747927,0.0755268194978666,"CV"
"2220",2020-05-19,0.913920286384987,0.0755358276901355,"CV"
"2221",2020-05-20,0.983649976553635,0.077575455042764,"CV"
"2222",2020-05-21,0.870516308623355,0.0746203491290634,"CV"
"2223",2020-05-22,0.847480636947265,0.0735685708881199,"CV"
"2224",2020-05-23,0.891362178566221,0.0767115098694077,"CV"
